Protein	Similarity_Drug_vs_Control	pValue	FDR	Fold-change 	Fold-change 
T19H12.2	0.8731726133842413	0.9931668272972737	0.9995692703162754	0.07075949836226758	false
F56B3.2b	N/A	N/A	N/A	N/A	false
F56B3.2a	N/A	N/A	N/A	N/A	false
Y17G7B.9	N/A	N/A	N/A	N/A	false
Y17G7B.7	0.8962742691921569	0.9496083604487395	0.9995692703162754	0.03153260039673268	false
K08E4.6	N/A	N/A	N/A	N/A	false
Y46C8AL.5	1.0	N/A	N/A	0.0	false
C32F10.1b	0.9221625188653452	N/A	N/A	N/A	false
Y17G7B.4	0.8181818181818181	N/A	N/A	0.22222222222222218	true
C32F10.1a	0.8162672700649589	N/A	N/A	N/A	false
Y17G7B.3	0.842024146252554	0.9465079030094693	0.9995692703162754	0.05170824845983552	false
Y46C8AL.3	N/A	N/A	N/A	N/A	false
R102.2	0.8435801321407449	0.5743080627905844	0.9995692703162754	0.011519536667612343	false
ZC518.3d	N/A	N/A	N/A	N/A	false
K08E4.1	N/A	N/A	N/A	N/A	false
ZK688.6a	0.7383074755739957	0.8613476254903125	0.9995692703162754	0.06426480073721001	false
ZC518.3a	0.6046984409059153	N/A	N/A	0.3031512196652761	true
C28H8.12	0.7367646113957721	0.9946144584847042	0.9995692703162754	0.16674407817060227	false
M163.3	0.9296546836241136	0.8598806314307551	0.9995692703162754	0.023506505833217197	false
C49G7.11	N/A	N/A	N/A	N/A	false
F09E10.7b	0.7616412337325335	0.9782121421600048	0.9995692703162754	0.14981150628530757	false
Y71D11A.2b	N/A	N/A	N/A	N/A	false
Y51H7C.6a	N/A	N/A	N/A	N/A	false
F09E10.7a	0.7658623970570527	0.9539883871651927	0.9995692703162754	0.13745081058184802	false
Y71D11A.2a	0.7917678923155219	0.7568194606647933	0.9995692703162754	0.00790363994470747	false
T26E3.7	0.6627829741285484	0.4929464093729782	0.9995692703162754	0.09662614268792764	false
Y55F3AM.15	0.6888953194949908	0.19592520195118812	0.9995692703162754	0.03222496209525968	false
T23G5.1	0.6896626785778467	0.06771874140774115	0.7119473906039804	0.09138753024766036	false
Y55F3AM.13	0.7569346291459181	0.6479311238373557	0.9995692703162754	0.04132457409999264	false
T26E3.4	N/A	N/A	N/A	N/A	false
Y55F3AM.12	N/A	N/A	N/A	N/A	false
F09B9.2a	N/A	N/A	N/A	N/A	false
ZK512.4	N/A	N/A	N/A	N/A	false
M01D7.6	N/A	N/A	N/A	N/A	false
T04C10.1	N/A	N/A	N/A	N/A	false
C03G5.1	0.9193682584798507	0.9885459065463466	0.9995692703162754	0.05452683397946681	false
M01D7.4	N/A	N/A	N/A	N/A	false
M01D7.2	N/A	N/A	N/A	N/A	false
C16H3.2	0.7173770659914317	0.5780413583241792	0.9995692703162754	0.05511236412134648	false
C15C8.3b	N/A	N/A	N/A	N/A	false
Y45G12C.16	N/A	N/A	N/A	N/A	false
C15C8.3a	N/A	N/A	N/A	N/A	false
C34F6.8	0.830121137297453	0.008047922918498339	0.027668559778651524	0.0835257340769333	false
C34F6.1	1.0	N/A	N/A	0.0	false
F25E2.2b	0.7506925388360653	N/A	N/A	0.170490982018863	false
Y34B4A.9	0.8176108741203132	0.9407908276446453	0.9995692703162754	0.05026241855045351	false
F25E2.2a	0.6527387645901743	0.38808884505572294	0.9995692703162754	0.19146695365051722	false
F37H8.3b	N/A	N/A	N/A	N/A	false
F37H8.3a	N/A	N/A	N/A	N/A	false
Y34B4A.6	0.8869818432903894	0.9289422473386412	0.9995692703162754	0.04371758490223297	false
C55B7.8	N/A	N/A	N/A	N/A	false
F25H2.11	0.8711442895097511	0.982574968813848	0.9995692703162754	0.04160303595826312	false
F25H2.10	0.9562906279255629	0.9355455232264456	0.9995692703162754	2.476854737022477E-4	false
K08A8.1b	N/A	N/A	N/A	N/A	false
K08A8.1a	N/A	N/A	N/A	N/A	false
Y73F8A.6	0.8908567384873481	0.9839962150456247	0.9995692703162754	0.056597565690597	false
Y73F8A.5	N/A	N/A	N/A	N/A	false
Y39G8B.1b	0.8602576160014932	0.9909840585683714	0.9995692703162754	0.07955416261037071	false
Y39G8B.1a	0.8636031996495831	0.9874861608855556	0.9995692703162754	0.07778758571322383	false
C55B7.1	0.7860633597716782	0.11705342466805294	0.9995692703162754	0.089884322633519	false
M03F4.2c	0.9506831657045082	0.9830495493722778	0.9995692703162754	0.007280397309596938	false
M03F4.2b	0.9457894400146905	0.9233319488116651	0.9995692703162754	0.004451707372255766	false
M03F4.2a	0.9506760725871138	0.9830495493722778	0.9995692703162754	0.007252850024134085	false
F54F2.8	0.7186867931675541	N/A	N/A	0.06403218985361003	false
C56A3.2a	0.7462587826487082	0.8837435725568628	0.9995692703162754	0.10063917694579318	false
F56H6.7	N/A	N/A	N/A	N/A	false
K02G10.8a	N/A	N/A	N/A	N/A	false
F54F2.1	0.5655169621215558	N/A	N/A	N/A	false
F56H6.5	0.7398234411145403	0.6364702117713681	0.9995692703162754	0.0012247728496226904	false
Y54G2A.17c	0.763888888888889	N/A	N/A	0.16363636363636364	false
Y54G2A.17a	0.7676719009655484	0.16405693312181532	0.9995692703162754	0.05003805416629352	false
M01D7.7b	0.8807460749163526	0.9714640250673431	0.9995692703162754	0.041609588381259825	false
F59F4.4	N/A	N/A	N/A	N/A	false
C24B5.4	0.7004245754245755	0.9639302681740113	0.9995692703162754	0.12153087300172355	false
M01D7.7a	0.8839662374339637	0.9824487030757993	0.9995692703162754	0.0454007006527243	false
F59F4.1	N/A	N/A	N/A	N/A	false
T20G5.2	0.9347396273828328	0.9877258316772053	0.9995692703162754	0.03377848698750355	false
T20G5.1	0.8878809658628252	0.5947772702105072	0.9995692703162754	0.010134197395775991	false
T05A7.4	0.82666994973495	0.9871346508369333	0.9995692703162754	0.07736264929298407	false
F42G4.3e	N/A	N/A	N/A	N/A	false
F42G4.3a	0.4699320050535936	N/A	N/A	0.3355764721745229	true
C05D11.12	0.8624171377726407	0.8348912886288041	0.9995692703162754	0.051530518383379686	false
C05D11.10	N/A	N/A	N/A	N/A	false
C30F12.5a	0.7363443765920368	N/A	N/A	0.21116029809474396	true
K08B12.1	N/A	N/A	N/A	N/A	false
F26D10.10	N/A	N/A	N/A	N/A	false
F45D11.1	0.6182052179082761	N/A	N/A	0.14239920198751752	false
B0464.7	0.812928514027543	0.3929259056990493	0.9995692703162754	9.687663341356437E-4	false
F53H1.4a	N/A	N/A	N/A	N/A	false
Y82E9BR.14a	0.7430098033260334	0.28441113605578733	0.9995692703162754	0.011706344284127885	false
Y39E4B.3c	0.7632222624918491	0.3579260450426244	0.9995692703162754	0.0036799679050310455	false
B0464.1	0.8995583245515341	0.8802281309045332	0.9995692703162754	0.019338950215919644	false
AC7.2b	N/A	N/A	N/A	N/A	false
ZC395.7	0.9166666666666667	2.139558556277083E-9	0.0	0.09090909090909081	false
F15D3.7	N/A	N/A	N/A	N/A	false
ZK742.1a	0.7971747088207582	0.5398585099505137	0.9995692703162754	0.04177076383143647	false
T28A11.2a	0.8888888888888888	N/A	N/A	0.12500000000000006	false
ZC395.2	0.663218088844193	0.04781126308098958	0.4878179924051484	0.06798270458357729	false
W01F3.2	0.7315752559377585	0.34354547868449103	0.9995692703162754	0.01686420618415724	false
F55G11.4	N/A	N/A	N/A	N/A	false
F57B9.10b	0.9387457183259812	0.7291838796034733	0.9995692703162754	0.01318774054336893	false
VW02B12L.3	0.6860275712155856	N/A	N/A	0.10993324950415578	false
VW02B12L.1	N/A	N/A	N/A	N/A	false
K12H4.5	0.8313061419952114	0.9999194693333145	1.0	0.14934458076429558	false
K12H4.4	0.8234819145060847	N/A	N/A	0.1387023035384037	false
K12H4.3	N/A	N/A	N/A	N/A	false
F56B3.11b	N/A	N/A	N/A	N/A	false
F56B3.11a	N/A	N/A	N/A	N/A	false
Y105E8B.9	0.71875	0.9935319201629127	0.9995692703162754	0.1594202898550725	false
C43E11.9	0.8943240983633686	N/A	N/A	0.03919349409260331	false
Y105E8B.5	0.8254062578639375	0.3902121952504589	0.9995692703162754	0.011325070426252023	false
F48E8.6	N/A	N/A	N/A	N/A	false
C43E11.7	N/A	N/A	N/A	N/A	false
F48E8.5	0.9248020999792012	0.9902732035687654	0.9995692703162754	0.03432151719107196	false
Y17G7B.5a	0.8899683959092154	0.6496181312258137	0.9995692703162754	0.012805805215743878	false
F48E8.3	0.8337007986593674	0.9260470576762603	0.9995692703162754	0.0645451003822342	false
C43E11.4	N/A	N/A	N/A	N/A	false
C43E11.1	N/A	N/A	N/A	N/A	false
C49F5.7	0.8002078523960741	0.13927018420193102	0.9995692703162754	0.039634131335978956	false
F52D10.3b	0.9463682461614069	0.9483787427331127	0.9995692703162754	0.01707120306101305	false
T07A9.6	N/A	N/A	N/A	N/A	false
F52D10.3a	0.946355612272967	0.9506616563847241	0.9995692703162754	0.01932366827842867	false
C49F5.1	0.9339601515493773	0.8758785020664839	0.9995692703162754	0.004956755508435891	false
C03G6.19	0.6726802253265619	N/A	N/A	0.165962123830927	false
T07A9.3	0.6947600459828926	0.27074640398425326	0.9995692703162754	0.0634672065828085	false
F53C3.12	N/A	N/A	N/A	N/A	false
Y51A2D.14	0.6835799089903254	N/A	N/A	0.3155078469958322	true
Y51A2D.11	0.5324074074074073	0.16330757133978913	0.9995692703162754	0.2000000000000001	true
T04A8.14	0.5336108617572795	0.08888686501657157	0.9232785563060794	0.3921630094278842	true
T28A11.21	N/A	N/A	N/A	N/A	false
T04A8.11	N/A	N/A	N/A	N/A	false
C23F12.1d	0.5983630353983622	N/A	N/A	N/A	false
D1054.8	N/A	N/A	N/A	N/A	false
F01F1.8b	0.906492995139895	0.9150740974585828	0.9995692703162754	0.03453676907020472	false
C23F12.1a	0.5983630353983622	N/A	N/A	N/A	false
F01F1.8a	0.9157779918474782	0.8402443789332352	0.9995692703162754	0.030986315274081837	false
R04F11.2	0.9291242274361878	0.6324692841378213	0.9995692703162754	0.01659770357772151	false
D1054.2	0.8614862039910843	0.7524574048604495	0.9995692703162754	0.02218078994843247	false
C34B2.8	0.8073991239931786	0.2312552332330877	0.9995692703162754	0.01153904925992739	false
C34B2.7	0.9073315483123685	0.9967255382357221	0.9995692703162754	0.06001736538568184	false
C34B2.6	0.7910861365350098	0.7816010400376758	0.9995692703162754	0.00908506555946532	false
W01B11.6a	0.8091067881275952	0.8003972985801907	0.9995692703162754	0.05689839621807002	false
C34B2.5	N/A	N/A	N/A	N/A	false
Y97E10AR.7	0.6855152480063996	0.08395587348341615	0.869098990359461	0.08680754296391856	false
C54H2.5	N/A	N/A	N/A	N/A	false
Y97E10AR.6	N/A	N/A	N/A	N/A	false
Y97E10AR.5	N/A	N/A	N/A	N/A	false
M18.7a	0.8721740943100644	0.8297604909481845	0.9995692703162754	0.03367922155265407	false
C12D8.1b	0.7354860537972252	1.9183654453330755E-4	0.0	0.19646679575980983	false
C12D8.1a	0.734562539469391	2.578608809338869E-4	0.0	0.1944208175322201	false
ZC373.5	N/A	N/A	N/A	N/A	false
ZC373.2	0.8879373741903884	0.6903320121510239	0.9995692703162754	0.022302820363736958	false
T28A11.13	N/A	N/A	N/A	N/A	false
F49E11.11	0.6984126984126985	N/A	N/A	0.1136363636363637	false
Y51H7C.11	N/A	N/A	N/A	N/A	false
Y48B6A.6c	N/A	N/A	N/A	N/A	false
Y48B6A.6a	N/A	N/A	N/A	N/A	false
K12F2.1	0.9462643614134865	0.9648997653650125	0.9995692703162754	0.020521303105614726	false
R144.7b	0.8455357440071767	0.8388835706858931	0.9995692703162754	0.05138950034123966	false
W05H9.1	0.8391417732542578	0.4108985266707814	0.9995692703162754	0.014973371957477834	false
F53F4.3	0.8058010658765132	0.9482750235762899	0.9995692703162754	0.07655746234707379	false
F56D2.7	N/A	N/A	N/A	N/A	false
R144.7a	0.8066785525721256	0.45150418508117646	0.9995692703162754	0.03699879079252454	false
C30C11.4	0.7997686791810019	0.9854638356897195	0.9995692703162754	0.11012280367358367	false
C30C11.2	0.9051919338468678	0.3763508754391942	0.9995692703162754	0.003948125759987399	false
R11D1.8	0.6852277440942252	N/A	N/A	0.021487873328803076	false
F56D2.1	0.9191111078269896	0.8169436276044674	0.9995692703162754	0.009518322270770391	false
F58F6.4	N/A	N/A	N/A	N/A	false
C36C5.5	N/A	N/A	N/A	N/A	false
T22E5.5	0.9038997204960814	0.9775598477517311	0.9995692703162754	0.048856080953798446	false
Y38A8.2	0.8653110148140074	0.7089125648686134	0.9995692703162754	0.024109896893846256	false
T07D4.4e	N/A	N/A	N/A	N/A	false
R08C7.3	0.8705315107634316	0.96585036724682	0.9995692703162754	0.048065819493804236	false
F42G8.10b	0.8634445293793133	0.8297352902026867	0.9995692703162754	0.010368227071111603	false
F42G8.10a	0.8854825334767717	0.9519646582114237	0.9995692703162754	0.026319436651125693	false
C12D8.11	0.7211723404941841	0.4785798327763935	0.9995692703162754	0.03487382500607613	false
T07D4.4a	N/A	N/A	N/A	N/A	false
T27E7.1	N/A	N/A	N/A	N/A	false
R07H5.3b	N/A	N/A	N/A	N/A	false
ZK616.4	0.8191184502016928	0.4734133521730471	0.9995692703162754	0.0439164932714302	false
C18C4.5a	N/A	N/A	N/A	N/A	false
ZK470.5b	0.8066812299990836	0.38176642117164356	0.9995692703162754	0.006946878606640001	false
ZK470.5a	0.8325445126552644	0.46829200447524943	0.9995692703162754	0.008070714006689033	false
C30F8.2	0.8229346684608432	0.9695102946251513	0.9995692703162754	0.10428615541872914	false
Y74C10AR.3	N/A	N/A	N/A	N/A	false
T09F3.3	0.8455604748231526	0.9852541983456087	0.9995692703162754	0.07406265759512035	false
B0303.11	N/A	N/A	N/A	N/A	false
Y74C10AR.1	0.8816259208221076	0.6744515538569307	0.9995692703162754	0.0292065292279486	false
R05D8.8	0.7012267630414595	0.2785985339031022	0.9995692703162754	0.02699885513082818	false
R07H5.2b	0.8443699903027112	0.8994212159795719	0.9995692703162754	0.057537567011758925	false
F54E4.1a	N/A	N/A	N/A	N/A	false
R07H5.2a	0.8350732725027689	0.9225371298941846	0.9995692703162754	0.06577478436057678	false
C54G4.1b	N/A	N/A	N/A	N/A	false
C54G4.1a	0.7662325686771276	0.37289266201550403	0.9995692703162754	0.004199863661628975	false
F37C12.9	0.911514433495589	0.973505918686062	0.9995692703162754	0.026492886774540945	false
F37C12.7	0.8042847230192742	0.07042167674873427	0.7546298934412218	0.058566181405260674	false
ZK829.7	0.9277871982842777	0.3553056353767128	0.9995692703162754	0.005593080857904935	false
F37C12.4	0.9098602639413437	0.9556411934272044	0.9995692703162754	0.032119002647580996	false
F37C12.3	0.720376245232785	0.2990582317576509	0.9995692703162754	0.011265608458395545	false
ZK829.4	0.8646542362591777	0.6030092788072703	0.9995692703162754	0.009062233722659338	false
Y105E8A.22	0.6497376857944918	0.8195728716196082	0.9995692703162754	0.20894900682115627	true
F59E10.3	0.7881606955793378	0.37881711744426316	0.9995692703162754	0.030238276339864815	false
Y71H10A.2	N/A	N/A	N/A	N/A	false
F49C12.7c	0.8359217517691083	0.9353611460019821	0.9995692703162754	0.055144642664746245	false
F49C12.7b	0.7465508088850799	0.9390247415375369	0.9995692703162754	0.07220516847970224	false
F55C12.5b	N/A	N/A	N/A	N/A	false
F21C10.9	N/A	N/A	N/A	N/A	false
F49E11.10b	N/A	N/A	N/A	N/A	false
F49E11.10a	0.8103836058020252	0.8669237718861676	0.9995692703162754	0.07263693960625911	false
K07B1.5b	N/A	N/A	N/A	N/A	false
K07B1.5a	N/A	N/A	N/A	N/A	false
ZK593.7	0.8777155234587727	0.5307468870545212	0.9995692703162754	0.001913943854455537	false
Y39A3CL.5b	N/A	N/A	N/A	N/A	false
Y39A3CL.5a	N/A	N/A	N/A	N/A	false
Y53F4B.37	N/A	N/A	N/A	N/A	false
F21H12.6	0.7992190465551555	0.9765242000561496	0.9995692703162754	0.11712648089771545	false
Y53F4B.35	N/A	N/A	N/A	N/A	false
C34G6.7b	N/A	N/A	N/A	N/A	false
Y105E8A.19	0.7658834243242904	0.5120754343079756	0.9995692703162754	0.018528924624924288	false
Y53F4B.33	0.5261099940520182	N/A	N/A	N/A	false
C04H5.7a	N/A	N/A	N/A	N/A	false
Y53F4B.32	N/A	N/A	N/A	N/A	false
Y53F4B.31	0.8073432462238651	0.049765800231980156	0.4967889908256881	0.06019723845822977	false
Y105E8A.16	0.8621414371805343	0.5669157576028745	0.9995692703162754	0.029864439864965207	false
Y53F4B.30	0.8098995540576904	0.005590599863691762	0.018583361045362963	0.0927773463279274	false
D1007.14	1.0	N/A	N/A	N/A	false
Y71F9AM.5b	0.8537561120460007	0.38736427916544075	0.9995692703162754	0.017430203421546265	false
ZK54.2b	N/A	N/A	N/A	N/A	false
Y105E8A.11	N/A	N/A	N/A	N/A	false
D1007.12	0.8832679797122798	0.953789170789883	0.9995692703162754	0.03849004461511264	false
ZK54.2a	N/A	N/A	N/A	N/A	false
C33H5.11	N/A	N/A	N/A	N/A	false
T26C12.1	0.8927549039255971	0.053724775616310096	0.5468609462133477	0.038808952374834574	false
Y54G2A.9	N/A	N/A	N/A	N/A	false
Y54G2A.6	N/A	N/A	N/A	N/A	false
R119.4	0.7396063010825381	0.8149088045546562	0.9995692703162754	0.12831620120115042	false
R119.3	N/A	N/A	N/A	N/A	false
F26A3.2a	N/A	N/A	N/A	N/A	false
R119.2	N/A	N/A	N/A	N/A	false
R10E4.4	0.8592765696029239	0.8810004555234026	0.9995692703162754	0.02981289613014701	false
C25A8.4	0.8061306546088008	0.9993399706658523	0.9995692703162754	0.1366714115744049	false
C46C2.5	0.6966217441147716	0.1917929007957949	0.9995692703162754	0.011730331990369014	false
Y53F4B.29	0.8156248071276498	0.0063025433069123366	0.023878346110343094	0.09450963399332753	false
Y39A3CL.4a	N/A	N/A	N/A	N/A	false
C46C2.2	0.7204915028125263	N/A	N/A	N/A	false
C34G6.6a	0.8614763186930837	0.958753297535861	0.9995692703162754	0.04877613592661695	false
Y53F4B.22	0.8131563739249681	0.11645951927066323	0.9995692703162754	0.04531976734698909	false
Y71F9AM.4b	N/A	N/A	N/A	N/A	false
Y71F9AM.4a	N/A	N/A	N/A	N/A	false
W03B1.4	0.8951416229645137	N/A	N/A	0.05350454598579984	false
C17E4.9	0.9037703964843203	0.7689641573882666	0.9995692703162754	0.0102138250148931	false
C17E4.5	N/A	N/A	N/A	N/A	false
R05H10.5	0.8782755003938325	0.1297257161813805	0.9995692703162754	0.024228373288520084	false
F52B11.3	0.805947782815471	0.396694260170317	0.9995692703162754	0.01762205852717831	false
Y53F4B.18	N/A	N/A	N/A	N/A	false
K05C4.6b	N/A	N/A	N/A	N/A	false
K06A9.1c	N/A	N/A	N/A	N/A	false
K06A9.1b	0.8048690111092942	N/A	N/A	N/A	false
T11B7.5	N/A	N/A	N/A	N/A	false
H20J04.4b	N/A	N/A	N/A	N/A	false
Y53C12A.4	N/A	N/A	N/A	N/A	false
C49H3.11	0.9401528715335785	0.9516351525455997	0.9995692703162754	0.01803174062490301	false
C49H3.10	N/A	N/A	N/A	N/A	false
C47E12.8	0.7184595116208401	N/A	N/A	0.04514520543272295	false
C47E12.7	N/A	N/A	N/A	N/A	false
T27A3.2	0.825579738750462	0.9645964716503204	0.9995692703162754	0.07706251731661681	false
ZK795.1	N/A	N/A	N/A	N/A	false
AC3.2	N/A	N/A	N/A	N/A	false
C47E12.1	0.8509287307297164	0.9825432466801202	0.9995692703162754	0.0468764474904134	false
F56F10.1	0.6942751224125129	0.9295412782070193	0.9995692703162754	0.0925581741356867	false
K12D12.2	0.8375418945639264	N/A	N/A	0.0629875298631189	false
K12D12.1	0.9235291202021947	0.56445805508358	0.9995692703162754	2.02369469331692E-5	false
C14F5.5	N/A	N/A	N/A	N/A	false
C14F5.4	N/A	N/A	N/A	N/A	false
W05E10.4a	N/A	N/A	N/A	N/A	false
T16G1.9	0.7317175545356126	N/A	N/A	0.1507453191242698	false
Y55D5A.3	N/A	N/A	N/A	N/A	false
C31E10.7	0.8440838805822115	0.24385901314760233	0.9995692703162754	0.0076273155320951665	false
T16G1.7	N/A	N/A	N/A	N/A	false
Y48B6A.14	0.8726165194512027	0.9498616335582777	0.9995692703162754	0.04293168300189559	false
Y48B6A.12	0.7670390444160695	0.2004649067079667	0.9995692703162754	0.014400823075922355	false
B0546.1	0.8995178791781187	0.9564395616902089	0.9995692703162754	0.03811371006839109	false
M05D6.5a	0.894300329490463	N/A	N/A	0.09894017689062895	false
ZK1073.1	0.859639541259735	0.609364340436265	0.9995692703162754	0.01718858415319103	false
R07E5.14	0.7119898503486418	0.005822634320458072	0.021344317543531176	0.18477664710597896	false
R07E5.13	N/A	N/A	N/A	N/A	false
F15C11.2c	0.8073252102442959	0.1856634888538518	0.9995692703162754	5.7875695189323124E-5	false
F15C11.2b	0.8196393021940427	0.14440185312662984	0.9995692703162754	0.023207971648030203	false
ZC477.1	N/A	N/A	N/A	N/A	false
K11H3.1d	0.9245621776168055	0.45424167971360185	0.9995692703162754	7.457511964846672E-4	false
K11H3.1c	0.9177659450175213	0.24619586481600458	0.9995692703162754	0.006472073658209804	false
K01A2.5	N/A	N/A	N/A	N/A	false
K11H3.1b	0.9247612201548739	0.2159929424646789	0.9995692703162754	0.0017373822048666362	false
F11C1.5d	0.7792905064878889	0.661480388490699	0.9995692703162754	0.08941765943636648	false
F01F1.15	0.8092424799767902	0.4537334056843678	0.9995692703162754	0.031823753142940794	false
F11C1.5c	0.8015420332001286	0.7207433456733688	0.9995692703162754	0.0895578201851972	false
F11C1.5b	0.7781317747864627	0.6279541772438549	0.9995692703162754	0.0789041306048978	false
K06A4.5	0.9164845746968365	0.993316117310558	0.9995692703162754	0.045814362950154404	false
C27F2.1	N/A	N/A	N/A	N/A	false
K06A4.3	0.8580138072355825	0.5556707462381034	0.9995692703162754	8.771992767008486E-4	false
F26D11.11a	0.7594437674602879	N/A	N/A	N/A	false
C35A5.8	N/A	N/A	N/A	N/A	false
R31.2d	N/A	N/A	N/A	N/A	false
F08F1.8	0.8467495399482884	0.3305113879185791	0.9995692703162754	0.003905282453859796	false
F08F1.7	N/A	N/A	N/A	N/A	false
F08F1.6	N/A	N/A	N/A	N/A	false
C34C12.8	0.7883571952710743	0.9998061598517782	0.9995692703162754	0.15214807081106727	false
Y37E11AR.3b	0.5	0.12473996224144862	0.9995692703162754	0.1410256410256412	false
K07H8.6c	0.9541588361291514	0.9218482057437318	0.9995692703162754	8.621028469646804E-4	false
C34C12.5	0.8375598230714996	0.8711016117205305	0.9995692703162754	0.049658344097538124	false
Y45F3A.2	N/A	N/A	N/A	N/A	false
K07H8.6b	0.9422532059708284	0.7881270278447283	0.9995692703162754	0.0028858578887745972	false
K07H8.6a	0.953988740803542	0.9310223303982518	0.9995692703162754	9.198393017490874E-4	false
C34C12.3	N/A	N/A	N/A	N/A	false
T25E12.4e	N/A	N/A	N/A	N/A	false
