ProteinID	CR1F1	CR1F2	CR1F3	CR1F4	CR1F5	CR1F6	CR1F7	CR1F8	CR1F9	CR1F10	DR1F1	DR1F2	DR1F3	DR1F4	DR1F5	DR1F6	DR1F7	DR1F8	DR1F9	DR1F10	CR2F1	CR2F2	CR2F3	CR2F4	CR2F5	CR2F6	CR2F7	CR2F8	CR2F9	CR2F10	DR2F1	DR2F2	DR2F3	DR2F4	DR2F5	DR2F6	DR2F7	DR2F8	DR2F9	DR2F10	CR3F1	CR3F2	CR3F3	CR3F4	CR3F5	CR3F6	CR3F7	CR3F8	CR3F9	CR3F10	DR3F1	DR3F2	DR3F3	DR3F4	DR3F5	DR3F6	DR3F7	DR3F8	DR3F9	DR3F10	CR4F1	CR4F2	CR4F3	CR4F4	CR4F5	CR4F6	CR4F7	CR4F8	CR4F9	CR4F10
EEED8.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y71H2AM.23	56	52	12	0	0	0	0	0	0	0	55	39	17	0	0	0	0	0	0	0	55	55	24	2	0	0	0	0	0	0	50	46	18	0	0	0	0	0	0	0	71	70	28	3	0	0	0	0	0	0	58	58	24	2	0	0	0	0	0	0	72	44	40	7	0	0	0	0	0	0
Y71H2AM.24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
C08B6.4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0
F10G7.11	0	0	0	0	0	0	4	2	13	17	0	0	0	0	0	0	4	5	15	19	0	0	0	0	0	2	4	3	13	15	0	0	0	0	0	3	3	11	19	16	0	0	0	0	0	0	3	8	19	23	0	0	0	0	0	0	3	9	24	21	0	0	0	0	6	0	8	17	34	28
F52E4.5	0	0	0	0	7	4	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0
T23G11.6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0
F52E4.6	0	0	0	0	0	0	2	7	6	6	0	0	0	0	0	0	2	8	7	4	0	0	0	0	0	0	5	6	9	4	0	0	0	0	0	0	3	8	8	0	0	0	0	0	0	0	0	9	10	3	0	0	0	0	0	0	0	4	9	2	0	0	0	0	0	0	3	6	9	0
F52E4.7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
F28C6.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F28C6.6	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	0
Y71H2AM.13	0	3	3	3	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	6	5	0	3	0	0	0	0
Y71H2AM.11	0	0	0	7	26	38	16	5	0	2	0	0	4	14	28	27	7	0	0	0	0	0	0	9	25	31	17	0	2	0	0	0	3	13	29	15	9	0	0	0	0	0	0	2	19	36	13	5	3	0	0	2	3	11	27	23	11	3	0	0	0	0	0	5	9	37	24	3	0	0
F25E2.2b	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	0	7	0	2	0	0	4	0	0	0	0	13	0	0	0	0	0	0	0	0	2	3
F25E2.2a	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	8	0	0	0	0	2	0	0	0	0	10	0	0	0	2	12	0	0	0	0	7	0	2	0	3	7	0	0	0	0	13	0	0	0	2	0	2	0	0	2	3
F56G4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
F59B8.2c	2	0	2	2	13	25	12	3	0	0	0	2	2	5	13	17	4	2	0	0	3	3	3	8	14	25	11	0	0	0	2	3	2	7	11	23	11	0	0	0	0	3	0	0	7	13	6	3	0	0	2	3	2	2	8	15	8	0	2	0	0	0	4	0	0	7	5	0	0	0
F59B8.2b	6	11	15	19	107	157	79	34	6	10	4	17	16	36	105	152	49	34	4	5	9	22	19	37	112	161	73	14	5	13	7	19	16	41	107	154	67	12	0	2	7	24	8	11	80	169	70	47	19	17	10	23	20	12	80	161	80	46	12	13	5	13	26	24	64	152	82	17	3	6
T23G11.7b	0	0	0	0	4	5	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Y71H2AM.6a	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
M28.10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	5	0
T24A6.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ZK484.2a	13	4	4	0	0	0	0	0	0	0	12	7	2	0	0	0	0	0	0	0	6	8	5	2	0	0	0	0	0	0	10	8	4	0	0	0	0	0	0	0	9	7	4	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	8	4	6	7	0	0	0	0	0	0
ZK484.2b	5	0	3	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	4	4	2	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	6	3	4	5	0	0	0	0	0	0
W02B12.3c	2	0	2	0	0	0	0	0	3	0	5	2	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	2	3	2	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	3	2	0
W02B12.3a	2	2	2	0	0	0	0	0	3	0	6	2	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	4	0	2	0	0	0	0	2	3	2	3	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	2	3	2	0
ZK1058.1	0	3	31	71	23	0	0	0	0	0	3	15	34	62	28	3	0	0	0	0	0	7	27	56	21	2	0	0	0	0	0	2	26	66	20	2	2	0	0	0	0	5	10	69	56	8	4	0	0	0	0	6	19	63	46	7	8	2	0	0	0	4	20	63	9	28	3	0	0	0
ZK1058.2	5	2	6	5	5	8	3	0	0	0	5	3	3	2	6	8	0	0	0	0	4	6	5	4	4	5	4	0	0	0	5	4	5	4	4	0	6	0	0	0	6	7	0	2	7	5	4	0	0	0	4	5	2	2	4	3	10	0	0	0	3	5	5	3	0	4	4	0	0	0
ZK1058.6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ZK1058.4	6	2	4	0	0	0	0	0	0	0	3	5	3	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	3	6	3	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	8	3	5	0	0	0	0	0	0	0	11	7	8	0	0	0	0	0	0	0
T03F1.11	0	0	0	0	0	0	3	0	5	6	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	3	0	0	9	5	0	0	0	0	0	2	3	0	8	5	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	2	0	4	3	0	0	0	2	8	3	4	5	9	10
Y42G9A.4a	0	0	0	5	6	5	9	4	3	0	0	0	2	8	7	3	0	0	0	0	0	0	0	3	4	4	10	0	0	0	0	0	0	3	7	0	2	0	0	0	0	0	0	4	7	8	22	9	0	0	0	0	8	11	9	3	7	0	0	0	0	0	0	4	2	13	25	2	0	0
Y42G9A.4c	0	0	0	5	5	4	8	3	2	0	0	0	0	6	6	2	0	0	0	0	0	0	0	2	4	3	7	0	0	0	0	0	0	3	5	0	2	0	0	0	0	0	0	3	7	7	17	7	0	0	0	0	7	9	8	3	4	0	0	0	0	0	0	3	2	10	20	0	0	0
Y42G9A.4b	0	0	0	5	5	4	8	3	2	0	0	0	0	8	7	2	0	0	0	0	0	0	0	2	4	3	7	0	0	0	0	0	0	3	6	0	2	0	0	0	0	0	0	3	8	8	18	8	0	0	0	0	7	9	8	3	5	0	0	0	0	0	0	3	2	11	21	0	0	0
T03F1.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Y42G9A.4d	0	0	0	5	5	4	8	3	2	0	0	0	0	8	7	2	0	0	0	0	0	0	0	2	4	3	8	0	0	0	0	0	0	3	6	0	2	0	0	0	0	0	0	3	7	8	19	9	0	0	0	0	7	9	9	3	6	0	0	0	0	0	0	3	2	11	22	0	0	0
F43G6.17a	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
C15C7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
C15C7.7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
R07E4.3	0	0	0	0	0	0	5	4	5	0	0	0	0	0	0	0	2	3	7	0	0	0	0	0	0	0	5	6	2	0	0	0	0	0	0	0	5	8	3	0	2	2	0	0	0	2	4	4	5	0	2	2	0	0	0	0	4	4	4	0	2	0	0	0	0	0	0	8	5	0
F43D9.4	67	39	29	17	6	3	0	0	0	4	59	49	28	17	9	4	5	2	2	4	87	57	41	12	7	2	4	0	0	2	58	41	29	14	7	4	2	2	0	3	95	63	40	28	14	7	0	4	3	2	76	66	39	29	15	6	4	4	3	0	64	54	57	32	6	16	8	10	4	2
F43D9.6	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Reverse_T28C6.7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
T13F2.11	2	7	3	5	11	11	52	76	63	32	0	9	4	7	7	17	93	78	66	21	4	8	4	8	7	19	77	80	51	20	2	6	3	9	8	30	55	88	57	12	3	13	10	7	6	13	39	111	90	40	4	14	10	7	8	17	49	93	97	31	0	4	8	4	38	17	200	249	191	68
F46C3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F31F4.15	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Y47G6A.33	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	0
C02G6.2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	2	3	8	0	0	0	0	0	0	0	2	3	3	3	0	0	0	0
C02G6.1	0	0	2	5	16	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	4	2	16	0	0	0	0	0	0	0	3	3	11	0	0	0	0	0	0	0	2	3	20	7	0	0	0	0	0	0	4	5	23	2	0	0	0	0	0	0	2	6	5	11	0	0	0	0
W02B12.10	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	4	3	2	0	3	0	0	0	0
T14G11.3	30	22	29	19	0	0	0	0	0	0	30	19	23	9	0	0	0	0	0	0	30	22	20	16	0	0	0	0	0	0	30	19	24	12	0	0	0	0	0	0	38	29	25	27	0	0	0	0	0	0	29	21	26	23	0	0	0	0	0	0	44	36	38	31	0	0	0	0	0	0
T03F1.8b	0	0	0	7	12	9	0	0	0	0	0	0	0	6	14	6	0	0	0	0	0	0	2	8	10	4	0	0	0	0	0	0	3	10	11	3	0	0	0	0	0	0	0	3	12	12	0	0	0	0	0	0	0	4	13	9	0	0	0	0	0	0	0	2	2	12	0	0	0	0
F13H8.5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
F13H8.5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
K09F5.2	193	237	449	586	230	146	33	40	12	41	170	259	453	560	213	154	78	43	13	40	197	249	416	464	213	105	26	23	22	52	172	233	357	534	231	105	31	41	22	45	193	290	381	805	340	191	24	31	12	14	192	287	470	834	314	194	60	47	21	25	217	199	465	753	204	169	21	10	7	11
ZK1151.1e	0	0	0	3	3	3	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	3	3	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	5	3	0	0	0	0	0	0	0	7	7	3	0	2	0	0	0	0	3	10	0	6	0	0	0	0
K12F2.1	56	4	8	0	0	0	0	0	0	0	86	3	7	0	0	0	0	0	0	0	151	2	10	0	0	0	0	0	0	0	111	3	5	2	0	0	0	0	0	0	168	3	9	4	0	0	0	0	0	0	161	0	10	5	0	0	0	0	0	0	190	10	26	12	0	0	0	0	0	0
ZK1151.1g	0	0	2	5	0	0	0	0	0	0	2	0	2	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	2	0	2	16	0	0	0	0	0	0	0	0	3	7	0	0	0	2	0	0	0	0	6	19	0	0	0	0	0	0
ZK1151.1f	0	0	0	3	3	3	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	3	3	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	5	3	0	0	0	0	0	0	0	7	7	3	0	2	0	0	0	0	3	10	0	6	0	0	0	0
ZK1151.1c	0	0	2	7	0	0	0	0	0	0	2	0	3	9	0	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	2	0	2	19	0	0	0	3	0	0	0	0	3	13	0	0	0	2	0	0	0	0	6	22	0	0	0	0	0	0
ZK1151.1i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Reverse_C03D6.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C17E4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
C34G6.7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
C34G6.6a	0	0	0	4	23	4	5	11	7	3	0	0	0	2	26	9	7	16	9	3	0	0	0	3	20	6	14	13	3	3	0	0	0	3	26	3	7	10	6	2	0	4	0	0	39	23	14	28	19	3	0	2	0	2	41	22	9	21	13	2	0	0	3	3	11	28	17	19	4	0
T13F2.8a	3	5	0	0	0	0	5	5	7	3	0	0	2	0	0	2	6	5	7	0	0	0	0	0	0	3	7	13	0	0	0	0	0	0	0	3	8	5	3	0	0	5	0	0	0	0	7	8	14	3	3	4	0	0	0	0	9	12	14	3	0	3	4	3	6	0	19	17	2	0
W01A8.2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
W01A8.4	6	0	4	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	5	8	3	0	0	0	0	0	0	0	5	6	2	0	0	0	0	0	0	0	9	7	2	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	5	14	9	4	0	0	0	0	0	0
K10D2.6	10	3	11	11	10	0	0	0	0	0	7	8	7	8	4	0	0	0	0	0	7	12	11	11	10	0	0	0	0	0	8	9	11	15	7	0	0	0	0	0	12	8	6	17	8	5	0	0	0	0	13	6	8	13	9	0	0	0	0	0	15	13	15	10	0	4	0	0	0	0
K10D2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
C17E4.9	7	10	9	9	12	11	9	0	0	0	11	9	10	12	11	9	3	0	0	0	7	10	9	6	11	8	4	0	0	0	10	10	8	9	9	0	8	0	0	0	19	20	10	19	12	10	10	2	0	0	17	21	14	17	13	8	12	0	0	0	15	11	15	18	6	9	14	0	0	0
C14F5.3a	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	2	0	0	0	0	0	0
C14F5.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0
C14F5.3b	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	2	0	0	0	0	2	6	0	0	0	0	0	0	0	0	2	5	0	0	0	4	0	0	0	2	0	0	0	0	0	0
C14F5.3d	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	2	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	2	0	0	0	0	0	0
T10B11.1	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0	0	0	20	14	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	22	12	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	19	5
T10B11.2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0
T10B11.3	0	0	0	0	0	3	3	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0
C08B6.8a	0	0	0	0	5	4	0	0	0	0	0	0	0	3	6	4	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0
C08B6.8b	0	0	0	0	3	2	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F41E6.13b	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0
C17B7.11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0
F11C3.3	768	299	329	157	0	0	0	4	0	9	1017	273	310	121	0	2	5	6	0	12	1355	209	394	154	0	0	3	2	5	20	1117	226	325	142	2	4	0	5	5	16	1504	251	497	299	6	2	0	4	0	0	1376	250	402	241	7	2	3	5	0	3	1204	306	538	294	36	8	3	0	2	3
Y73B6BL.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0
Y73B6BL.32	0	0	0	0	6	8	0	0	0	0	0	0	0	0	4	10	6	0	0	0	0	0	0	0	4	8	5	0	0	0	0	0	0	2	6	9	6	0	0	0	0	0	0	0	3	14	6	2	0	0	0	0	0	0	4	14	12	2	0	0	0	0	0	0	3	10	7	0	0	0
Y73B6BL.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0
K07E1.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0
Y73B6BL.24	9	9	8	7	36	96	70	8	0	0	7	5	3	13	33	90	42	11	0	0	10	8	8	17	32	107	50	0	0	0	8	6	2	19	35	125	70	2	0	0	7	14	2	5	16	77	114	10	0	0	5	11	7	6	17	63	124	14	0	0	36	15	8	9	18	69	75	0	0	0
Y73B6BL.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
D1054.10	14	21	13	8	0	0	0	7	16	9	14	18	14	9	0	0	0	8	15	9	19	15	17	8	0	2	3	17	16	3	15	17	12	7	0	3	3	14	15	5	19	21	30	11	0	2	0	8	8	6	16	19	22	15	3	3	3	7	12	6	14	15	17	9	5	4	3	9	11	3
D1054.11	49	47	41	25	3	0	7	15	42	14	45	51	43	27	7	4	0	11	43	15	41	49	43	19	5	5	8	33	34	9	42	46	36	19	8	4	10	19	45	7	29	44	33	23	6	2	3	9	32	7	37	42	37	25	6	4	5	9	29	14	39	36	35	21	7	7	8	32	29	3
